,gt,ocr,cer,wer,n_characters,n_words,report
455,input/brieetli_73862926X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000028.txt,input/brieetli_73862926X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000028.txt,0.1624,0.2676056338028169,1250,213,report-brieetli_73862926X-00000028-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
575,input/brieetli_73862926X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000029.txt,input/brieetli_73862926X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000029.txt,0.03864734299516908,0.07246376811594203,1242,207,report-brieetli_73862926X-00000029-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
146,input/brieetli_73862926X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000029.txt,input/brieetli_73862926X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000029.txt,0.18518518518518517,0.34299516908212563,1242,207,report-brieetli_73862926X-00000029-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
96,input/brieetli_73862926X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000030.txt,input/brieetli_73862926X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000030.txt,0.04213938411669368,0.0794392523364486,1234,214,report-brieetli_73862926X-00000030-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
136,input/brieetli_73862926X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000030.txt,input/brieetli_73862926X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000030.txt,0.16531604538087522,0.2523364485981308,1234,214,report-brieetli_73862926X-00000030-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
689,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000138.txt,input/brochrnx_73075507X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000138.txt,0.016144349477682812,0.04878048780487805,1053,164,report-brochrnx_73075507X-00000138-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
55,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000138.txt,input/brochrnx_73075507X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000138.txt,0.10351377018043685,0.1524390243902439,1053,164,report-brochrnx_73075507X-00000138-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
119,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000139.txt,input/brochrnx_73075507X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000139.txt,0.004172461752433936,0.021739130434782608,1438,230,report-brochrnx_73075507X-00000139-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
151,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000139.txt,input/brochrnx_73075507X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000139.txt,0.08414464534075104,0.13043478260869565,1438,230,report-brochrnx_73075507X-00000139-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
327,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000140.txt,input/brochrnx_73075507X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000140.txt,0.006578947368421052,0.06666666666666667,304,45,report-brochrnx_73075507X-00000140-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
471,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000140.txt,input/brochrnx_73075507X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000140.txt,0.125,0.2,304,45,report-brochrnx_73075507X-00000140-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
42,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000141.txt,input/brochrnx_73075507X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000141.txt,0.004459308807134894,0.021739130434782608,897,138,report-brochrnx_73075507X-00000141-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
188,input/brochrnx_73075507X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000141.txt,input/brochrnx_73075507X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000141.txt,0.09587513935340022,0.12318840579710146,897,138,report-brochrnx_73075507X-00000141-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
600,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/buchdas_799145335/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.068412613575628,0.1945392491467577,1871,293,report-buchdas_799145335-00000024-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
99,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000024.txt,input/buchdas_799145335/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000024.txt,0.21378941742383753,0.4641638225255973,1871,293,report-buchdas_799145335-00000024-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
641,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/buchdas_799145335/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.052881758764111705,0.19377162629757785,1683,289,report-buchdas_799145335-00000025-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
591,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000025.txt,input/buchdas_799145335/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000025.txt,0.1687462863933452,0.35294117647058826,1683,289,report-buchdas_799145335-00000025-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
207,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/buchdas_799145335/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.05939226519337017,0.1645021645021645,1448,231,report-buchdas_799145335-00000026-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
589,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000026.txt,input/buchdas_799145335/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000026.txt,0.9709944751381215,0.9783549783549783,1448,231,report-buchdas_799145335-00000026-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
580,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000027.txt,input/buchdas_799145335/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000027.txt,0.04696132596685083,0.17346938775510204,1810,294,report-buchdas_799145335-00000027-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
496,input/buchdas_799145335/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000027.txt,input/buchdas_799145335/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000027.txt,0.1867403314917127,0.41156462585034015,1810,294,report-buchdas_799145335-00000027-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
434,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/buchdiss_644501537/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.07142857142857142,0.11764705882352941,1190,170,report-buchdiss_644501537-00000010-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
1,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/buchdiss_644501537/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.20336134453781513,0.38235294117647056,1190,170,report-buchdiss_644501537-00000010-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
291,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/buchdiss_644501537/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.00909090909090909,0.0228310502283105,1650,219,report-buchdiss_644501537-00000011-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
594,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/buchdiss_644501537/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.16484848484848486,0.3242009132420091,1650,219,report-buchdiss_644501537-00000011-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
310,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/buchdiss_644501537/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.024362606232294616,0.048,1765,250,report-buchdiss_644501537-00000012-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
252,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000012.txt,input/buchdiss_644501537/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000012.txt,0.173371104815864,0.364,1765,250,report-buchdiss_644501537-00000012-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
400,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/buchdiss_644501537/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.029197080291970802,0.05172413793103448,1644,232,report-buchdiss_644501537-00000013-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
203,input/buchdiss_644501537/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000013.txt,input/buchdiss_644501537/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000013.txt,0.14416058394160583,0.3146551724137931,1644,232,report-buchdiss_644501537-00000013-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
430,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/busmexpo_742567524/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.016039823008849558,0.06343283582089553,1808,268,report-busmexpo_742567524-00000017-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
148,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000017.txt,input/busmexpo_742567524/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000017.txt,0.16316371681415928,0.3358208955223881,1808,268,report-busmexpo_742567524-00000017-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
145,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/busmexpo_742567524/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.023150762281197064,0.09486166007905138,1771,253,report-busmexpo_742567524-00000018-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
175,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000018.txt,input/busmexpo_742567524/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000018.txt,0.16205533596837945,0.36363636363636365,1771,253,report-busmexpo_742567524-00000018-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
633,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/busmexpo_742567524/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.014436424208772903,0.084,1801,250,report-busmexpo_742567524-00000019-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
242,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000019.txt,input/busmexpo_742567524/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000019.txt,0.15935591338145474,0.404,1801,250,report-busmexpo_742567524-00000019-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
395,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/busmexpo_742567524/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.01653363740022805,0.08064516129032258,1754,248,report-busmexpo_742567524-00000020-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
201,input/busmexpo_742567524/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/busmexpo_742567524/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.15678449258836943,0.3548387096774194,1754,248,report-busmexpo_742567524-00000020-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
507,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000009.txt,input/caladr_68232602X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000009.txt,0.11618257261410789,0.5625,241,32,report-caladr_68232602X-00000009-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
80,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000009.txt,input/caladr_68232602X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000009.txt,0.5435684647302904,0.8125,241,32,report-caladr_68232602X-00000009-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
608,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/caladr_68232602X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.033121019108280254,0.1391304347826087,785,115,report-caladr_68232602X-00000010-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
75,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000010.txt,input/caladr_68232602X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000010.txt,0.21656050955414013,0.45217391304347826,785,115,report-caladr_68232602X-00000010-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
278,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/caladr_68232602X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.08491343775762572,0.3216374269005848,1213,171,report-caladr_68232602X-00000011-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
358,input/caladr_68232602X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000011.txt,input/caladr_68232602X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000011.txt,0.24814509480626545,0.5730994152046783,1213,171,report-caladr_68232602X-00000011-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
